<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.02	21:15:00	2654.55	2656.07	2653.82	2655.57	1754	0	7
2025.01.02	21:30:00	2655.57	2657.19	2654.44	2654.94	1688	0	7
2025.01.02	21:45:00	2654.94	2655.63	2654.37	2654.69	1566	0	7
2025.01.02	22:00:00	2654.69	2657.25	2654.14	2657.03	1464	0	7
2025.01.02	22:15:00	2657.03	2660.44	2656.40	2659.92	1388	0	7
2025.01.02	22:30:00	2659.92	2660.42	2658.73	2659.11	1712	0	7
2025.01.02	22:45:00	2659.11	2660.06	2659.11	2659.69	1513	0	7
2025.01.02	23:00:00	2659.68	2660.20	2659.00	2659.00	426	0	7
2025.01.02	23:15:00	2659.00	2659.32	2657.84	2658.17	585	0	7
2025.01.02	23:30:00	2658.16	2658.33	2656.57	2657.95	424	0	7
2025.01.02	23:45:00	2657.95	2658.44	2657.03	2657.51	380	0	13
2025.01.03	01:00:00	2658.50	2658.65	2657.47	2658.15	338	0	7
2025.01.03	01:15:00	2658.15	2659.03	2658.07	2658.86	320	0	7
2025.01.03	01:30:00	2658.86	2659.63	2658.51	2659.26	355	0	7
2025.01.03	01:45:00	2659.26	2659.48	2657.90	2658.48	731	0	8
2025.01.03	02:00:00	2658.48	2661.12	2658.42	2660.67	581	0	7
2025.01.03	02:15:00	2660.67	2661.10	2659.28	2659.69	642	0	7
2025.01.03	02:30:00	2659.69	2660.30	2658.65	2659.07	962	0	7
2025.01.03	02:45:00	2659.07	2661.02	2658.84	2660.83	906	0	7
2025.01.03	03:00:00	2660.85	2662.56	2659.32	2660.99	1877	0	7
2025.01.03	03:15:00	2660.99	2661.45	2658.02	2658.79	1295	0	7
2025.01.03	03:30:00	2658.79	2659.22	2656.72	2657.00	1189	0	7
2025.01.03	03:45:00	2657.00	2660.17	2656.98	2659.53	1117	0	3
2025.01.03	04:00:00	2659.47	2660.28	2656.28	2659.41	1635	0	7
2025.01.03	04:15:00	2659.41	2664.13	2658.75	2659.40	1345	0	7
2025.01.03	04:30:00	2659.40	2662.11	2659.06	2661.41	1481	0	7
2025.01.03	04:45:00	2661.41	2663.15	2659.96	2662.56	2041	0	7
2025.01.03	05:00:00	2662.56	2664.56	2661.28	2663.14	1474	0	7
2025.01.03	05:15:00	2663.14	2665.39	2663.03	2663.66	1495	0	7
2025.01.03	05:30:00	2663.66	2663.74	2662.12	2662.56	1051	0	7
2025.01.03	05:45:00	2662.55	2663.59	2662.25	2662.39	1097	0	7
2025.01.03	06:00:00	2662.36	2663.02	2661.87	2662.93	840	0	7
2025.01.03	06:15:00	2662.93	2664.37	2662.66	2664.04	496	0	7
2025.01.03	06:30:00	2664.04	2664.17	2661.99	2662.29	498	0	7
2025.01.03	06:45:00	2662.28	2663.15	2661.79	2662.91	523	0	7
2025.01.03	07:00:00	2662.91	2662.98	2661.12	2661.44	784	0	7
2025.01.03	07:15:00	2661.44	2661.44	2659.95	2660.50	821	0	7
2025.01.03	07:30:00	2660.50	2660.51	2658.63	2658.97	1174	0	7
2025.01.03	07:45:00	2658.97	2659.06	2655.93	2658.66	1549	0	7
2025.01.03	08:00:00	2658.65	2660.13	2657.81	2658.55	926	0	7
2025.01.03	08:15:00	2658.55	2659.74	2657.23	2657.31	1035	0	7
2025.01.03	08:30:00	2657.29	2659.37	2656.72	2659.26	1100	0	7
2025.01.03	08:45:00	2659.26	2660.36	2658.89	2659.65	1283	0	7
2025.01.03	09:00:00	2659.54	2659.55	2655.68	2656.11	1102	0	6
2025.01.03	09:15:00	2656.11	2656.39	2651.88	2652.80	1784	0	7
2025.01.03	09:30:00	2652.80	2655.00	2652.61	2654.81	1268	0	7
2025.01.03	09:45:00	2654.80	2656.15	2652.90	2654.25	1546	0	6
2025.01.03	10:00:00	2654.24	2655.82	2652.11	2654.02	2279	0	7
2025.01.03	10:15:00	2654.02	2654.85	2652.07	2652.51	1593	0	7
2025.01.03	10:30:00	2652.51	2653.62	2651.31	2652.98	1729	0	7
2025.01.03	10:45:00	2652.98	2653.63	2649.95	2653.05	1817	0	7
2025.01.03	11:00:00	2653.05	2655.57	2652.92	2654.49	1856	0	7
2025.01.03	11:15:00	2654.49	2655.88	2653.12	2654.00	1279	0	7
2025.01.03	11:30:00	2654.00	2655.87	2653.99	2654.10	1257	0	7
2025.01.03	11:45:00	2654.10	2654.73	2653.04	2653.78	1093	0	7
2025.01.03	12:00:00	2653.78	2656.91	2653.60	2656.80	1201	0	7
2025.01.03	12:15:00	2656.80	2657.35	2655.58	2656.14	1109	0	7
2025.01.03	12:30:00	2656.14	2656.33	2653.19	2655.37	1348	0	7
2025.01.03	12:45:00	2655.37	2658.09	2654.84	2657.85	1049	0	7
2025.01.03	13:00:00	2657.82	2658.93	2657.47	2658.02	1055	0	7
2025.01.03	13:15:00	2658.02	2659.38	2656.25	2657.02	1079	0	7
2025.01.03	13:30:00	2657.02	2658.47	2656.51	2658.34	905	0	7
2025.01.03	13:45:00	2658.35	2658.78	2656.72	2657.66	1264	0	7
2025.01.03	14:00:00	2657.66	2658.35	2657.08	2657.88	1132	0	7
2025.01.03	14:15:00	2657.88	2657.91	2655.37	2655.73	1388	0	7
2025.01.03	14:30:00	2655.73	2657.23	2654.80	2656.74	1028	0	7
2025.01.03	14:45:00	2656.73	2657.60	2655.27	2655.31	1210	0	7
2025.01.03	15:00:00	2655.31	2656.40	2653.59	2655.53	2541	0	6
2025.01.03	15:15:00	2655.53	2656.41	2647.94	2649.52	2946	0	1
2025.01.03	15:30:00	2649.58	2651.21	2643.50	2645.72	2795	0	7
2025.01.03	15:45:00	2645.72	2651.49	2645.71	2649.96	2725	0	4
2025.01.03	16:00:00	2649.91	2650.33	2646.98	2647.32	2842	0	7
2025.01.03	16:15:00	2647.32	2649.36	2645.17	2649.12	2802	0	7
2025.01.03	16:30:00	2649.12	2652.66	2648.38	2650.80	2868	0	7
2025.01.03	16:45:00	2650.80	2650.80	2646.21	2647.88	3094	0	6
2025.01.03	17:00:00	2647.88	2648.31	2643.44	2645.93	4622	0	7
2025.01.03	17:15:00	2645.91	2646.26	2640.95	2642.45	3902	0	7
2025.01.03	17:30:00	2642.57	2646.19	2642.06	2645.10	2844	0	6
2025.01.03	17:45:00	2645.10	2645.89	2643.45	2644.02	2547	0	7
2025.01.03	18:00:00	2643.98	2647.23	2643.47	2643.64	2571	0	6
2025.01.03	18:15:00	2643.64	2643.64	2640.70	2641.31	2786	0	5
2025.01.03	18:30:00	2641.32	2643.50	2641.04	2642.27	2008	0	7
2025.01.03	18:45:00	2642.25	2642.25	2639.14	2640.03	1563	0	7
2025.01.03	19:00:00	2640.03	2642.71	2639.51	2641.48	1394	0	7
2025.01.03	19:15:00	2641.48	2642.34	2640.53	2641.73	1145	0	7
2025.01.03	19:30:00	2641.91	2642.15	2639.21	2641.03	1352	0	7
2025.01.03	19:45:00	2641.03	2642.30	2640.96	2641.85	1318	0	7
2025.01.03	20:00:00	2641.85	2642.25	2640.10	2640.37	1484	0	7
2025.01.03	20:15:00	2640.41	2641.35	2639.76	2641.34	1775	0	6
2025.01.03	20:30:00	2641.32	2642.37	2641.09	2641.50	1453	0	7
2025.01.03	20:45:00	2641.51	2642.15	2640.91	2641.94	1300	0	7
2025.01.03	21:00:00	2641.94	2642.97	2641.19	2641.98	988	0	7
2025.01.03	21:15:00	2641.97	2642.13	2640.54	2641.31	1009	0	7
2025.01.03	21:30:00	2641.31	2642.18	2640.92	2641.02	913	0	7
2025.01.03	21:45:00	2641.03	2641.34	2639.24	2639.56	1075	0	7
2025.01.03	22:00:00	2639.46	2640.15	2638.57	2639.28	1106	0	7
2025.01.03	22:15:00	2639.28	2639.71	2638.61	2639.33	716	0	7
2025.01.03	22:30:00	2639.33	2639.76	2637.32	2638.24	786	0	7
2025.01.03	22:45:00	2638.24	2638.56	2637.04	2638.35	980	0	7
2025.01.03	23:00:00	2638.37	2638.66	2637.33	2637.53	380	0	7
2025.01.03	23:15:00	2637.53	2637.83	2637.14	2637.78	370	0	7
2025.01.03	23:30:00	2637.78	2639.97	2636.73	2639.91	550	0	7
2025.01.03	23:45:00	2639.91	2640.91	2639.20	2640.11	479	0	13
2025.01.06	01:00:00	2643.02	2643.02	2639.09	2641.17	670	0	7
2025.01.06	01:15:00	2641.15	2642.47	2640.92	2641.81	479	0	7
2025.01.06	01:30:00	2641.81	2642.29	2640.49	2642.08	506	0	7
2025.01.06	01:45:00	2642.08	2642.22	2640.67	2641.09	767	0	7
2025.01.06	02:00:00	2641.06	2641.74	2639.01	2639.23	858	0	7
2025.01.06	02:15:00	2639.23	2640.17	2638.68	2639.43	754	0	7
2025.01.06	02:30:00	2639.43	2640.04	2638.98	2639.23	612	0	7
2025.01.06	02:45:00	2639.20	2643.33	2639.00	2643.22	1087	0	7
2025.01.06	03:00:00	2643.22	2644.79	2640.79	2644.57	2537	0	10
2025.01.06	03:15:00	2644.57	2647.42	2644.57	2645.65	2213	0	7
2025.01.06	03:30:00	2645.65	2645.69	2642.84	2643.50	1673	0	7
2025.01.06	03:45:00	2643.50	2644.16	2641.33	2641.41	1746	0	7
2025.01.06	04:00:00	2641.41	2644.27	2639.82	2643.75	1875	0	7
2025.01.06	04:15:00	2643.75	2644.40	2642.06	2643.40	945	0	7
2025.01.06	04:30:00	2643.40	2645.29	2642.93	2644.13	1340	0	7
2025.01.06	04:45:00	2644.13	2645.00	2643.48	2644.55	1197	0	7
2025.01.06	05:00:00	2644.55	2645.32	2643.38	2643.85	1351	0	7
2025.01.06	05:15:00	2643.85	2643.86	2640.86	2642.22	1382	0	7
2025.01.06	05:30:00	2642.22	2642.27	2639.99	2640.70	1065	0	7
2025.01.06	05:45:00	2640.72	2641.21	2639.24	2640.24	861	0	7
2025.01.06	06:00:00	2640.24	2640.81	2637.12	2638.29	789	0	7
2025.01.06	06:15:00	2638.30	2638.93	2635.11	2637.91	1663	0	10
2025.01.06	06:30:00	2637.91	2638.52	2636.04	2636.85	659	0	7
2025.01.06	06:45:00	2636.85	2637.34	2634.61	2635.50	1093	0	7
2025.01.06	07:00:00	2635.50	2636.24	2634.53	2634.89	922	0	7
2025.01.06	07:15:00	2634.89	2635.84	2634.27	2634.31	1070	0	7
2025.01.06	07:30:00	2634.30	2635.03	2632.34	2633.02	2623	0	7
2025.01.06	07:45:00	2633.03	2634.24	2631.61	2633.94	1381	0	7
2025.01.06	08:00:00	2633.94	2635.35	2633.32	2634.46	1303	0	7
2025.01.06	08:15:00	2634.46	2635.17	2630.81	2631.49	1633	0	7
2025.01.06	08:30:00	2631.47	2632.17	2630.29	2631.85	1576	0	7
2025.01.06	08:45:00	2631.85	2632.57	2631.21	2631.54	1561	0	7
2025.01.06	09:00:00	2631.54	2633.70	2631.28	2632.17	2044	0	6
2025.01.06	09:15:00	2632.17	2632.25	2630.24	2631.13	1537	0	7
2025.01.06	09:30:00	2631.13	2631.31	2625.30	2625.85	1728	0	5
2025.01.06	09:45:00	2625.85	2627.78	2625.58	2626.91	1226	0	7
2025.01.06	10:00:00	2626.91	2628.29	2625.82	2628.13	1597	0	7
2025.01.06	10:15:00	2628.13	2630.00	2627.34	2629.84	1633	0	6
2025.01.06	10:30:00	2629.84	2630.80	2627.42	2628.06	1450	0	6
2025.01.06	10:45:00	2628.06	2632.59	2627.52	2631.53	1505	0	5
2025.01.06	11:00:00	2631.53	2635.12	2631.19	2634.92	2030	0	6
2025.01.06	11:15:00	2635.09	2635.80	2633.22	2633.33	1525	0	7
2025.01.06	11:30:00	2633.33	2634.60	2632.73	2633.87	1019	0	7
2025.01.06	11:45:00	2633.87	2633.87	2631.71	2632.84	1110	0	7
2025.01.06	12:00:00	2632.81	2633.45	2631.30	2631.47	1123	0	7
2025.01.06	12:15:00	2631.47	2633.53	2631.28	2632.76	982	0	7
2025.01.06	12:30:00	2632.76	2633.15	2631.03	2632.99	1055	0	7
2025.01.06	12:45:00	2632.99	2635.06	2632.31	2633.66	1207	0	7
2025.01.06	13:00:00	2633.67	2637.15	2632.60	2636.33	2311	0	7
2025.01.06	13:15:00	2636.32	2645.22	2636.21	2644.80	3920	0	7
2025.01.06	13:30:00	2644.80	2649.54	2643.49	2648.82	3761	0	0
2025.01.06	13:45:00	2648.82	2649.43	2644.95	2645.63	2672	0	7
2025.01.06	14:00:00	2645.63	2647.13	2642.66	2644.01	2429	0	7
2025.01.06	14:15:00	2643.99	2645.48	2642.32	2642.41	2301	0	7
2025.01.06	14:30:00	2642.41	2646.71	2642.00	2644.69	1929	0	7
2025.01.06	14:45:00	2644.75	2647.95	2642.66	2645.37	2029	0	7
2025.01.06	15:00:00	2645.37	2648.88	2643.43	2646.12	3252	0	0
2025.01.06	15:15:00	2646.12	2646.49	2641.95	2642.34	3679	0	7
2025.01.06	15:30:00	2642.38	2642.57	2624.30	2624.80	4435	0	7
2025.01.06	15:45:00	2624.80	2627.44	2622.02	2624.23	3827	0	7
2025.01.06	16:00:00	2624.24	2630.00	2622.63	2627.01	3738	0	7
2025.01.06	16:15:00	2627.04	2628.71	2614.80	2625.81	4916	0	7
2025.01.06	16:30:00	2625.79	2628.71	2622.67	2624.21	4279	0	7
2025.01.06	16:45:00	2624.21	2634.96	2624.21	2631.66	4189	0	0
2025.01.06	17:00:00	2631.66	2635.53	2630.27	2631.66	3926	0	7
2025.01.06	17:15:00	2631.67	2639.64	2629.38	2639.08	3413	0	0
2025.01.06	17:30:00	2639.08	2639.65	2633.25	2635.23	3749	0	7
2025.01.06	17:45:00	2635.24	2636.78	2632.30	2634.37	3202	0	7
2025.01.06	18:00:00	2634.42	2637.40	2632.59	2636.88	2706	0	7
2025.01.06	18:15:00	2636.88	2638.87	2635.42	2638.50	2920	0	7
2025.01.06	18:30:00	2638.50	2640.87	2638.16	2640.28	2263	0	7
2025.01.06	18:45:00	2640.30	2641.27	2638.62	2640.75	1963	0	7
2025.01.06	19:00:00	2640.76	2641.04	2638.93	2639.54	1491	0	7
2025.01.06	19:15:00	2639.54	2640.13	2636.82	2637.40	1993	0	7
2025.01.06	19:30:00	2637.39	2637.46	2635.82	2636.03	1496	0	7
2025.01.06	19:45:00	2636.03	2637.01	2634.29	2636.77	1339	0	7
2025.01.06	20:00:00	2636.79	2637.57	2633.84	2635.36	1985	0	7
2025.01.06	20:15:00	2635.40	2638.62	2635.04	2636.30	1993	0	7
2025.01.06	20:30:00	2636.30	2637.07	2634.82	2636.23	1466	0	7
2025.01.06	20:45:00	2636.23	2636.65	2634.60	2634.64	1305	0	7
2025.01.06	21:00:00	2634.66	2634.87	2633.01	2634.05	1784	0	7
2025.01.06	21:15:00	2634.05	2635.07	2633.56	2634.53	1466	0	7
2025.01.06	21:30:00	2634.53	2635.26	2633.71	2635.16	1325	0	7
2025.01.06	21:45:00	2635.17	2635.53	2633.88	2634.36	1235	0	7
2025.01.06	22:00:00	2634.36	2634.95	2633.21	2634.18	1435	0	7
2025.01.06	22:15:00	2634.18	2635.52	2633.63	2634.18	1175	0	7
2025.01.06	22:30:00	2634.16	2634.52	2633.28	2634.52	947	0	7
2025.01.06	22:45:00	2634.52	2634.89	2633.78	2634.61	1277	0	7
2025.01.06	23:00:00	2634.62	2636.45	2634.62	2636.26	592	0	7
2025.01.06	23:15:00	2636.26	2637.07	2636.07	2636.79	498	0	7
2025.01.06	23:30:00	2636.79	2636.96	2635.89	2636.03	411	0	7
2025.01.06	23:45:00	2636.03	2636.29	2635.62	2636.00	331	0	13
2025.01.07	01:00:00	2636.22	2636.25	2635.54	2635.61	246	0	7
2025.01.07	01:15:00	2635.61	2635.61	2634.86	2634.93	348	0	7
2025.01.07	01:30:00	2634.93	2634.97	2634.11	2634.24	379	0	7
2025.01.07	01:45:00	2634.24	2635.21	2633.62	2634.66	509	0	8
2025.01.07	02:00:00	2634.66	2635.23	2634.12	2634.46	385	0	7
2025.01.07	02:15:00	2634.46	2634.63	2632.94	2633.06	569	0	7
2025.01.07	02:30:00	2633.06	2634.06	2633.01	2633.35	644	0	7
2025.01.07	02:45:00	2633.35	2635.12	2633.15	2635.04	950	0	7
2025.01.07	03:00:00	2635.04	2638.03	2634.85	2637.33	2520	0	9
2025.01.07	03:15:00	2637.33	2639.16	2635.80	2637.57	1915	0	7
2025.01.07	03:30:00	2637.53	2639.42	2636.42	2638.71	1984	0	7
2025.01.07	03:45:00	2638.77	2641.18	2638.30	2639.00	1617	0	7
2025.01.07	04:00:00	2639.00	2640.12	2637.87	2638.10	1312	0	7
2025.01.07	04:15:00	2638.10	2638.86	2637.01	2638.21	788	0	7
2025.01.07	04:30:00	2638.21	2638.45	2637.00	2637.89	1362	0	7
2025.01.07	04:45:00	2637.86	2639.80	2637.34	2638.59	1496	0	7
2025.01.07	05:00:00	2638.62	2638.87	2637.58	2638.76	885	0	7
2025.01.07	05:15:00	2638.76	2639.44	2638.47	2638.83	590	0	7
2025.01.07	05:30:00	2638.83	2640.26	2638.80	2639.21	782	0	7
2025.01.07	05:45:00	2639.21	2639.61	2638.35	2639.60	479	0	7
2025.01.07	06:00:00	2639.60	2639.81	2638.45	2638.90	691	0	7
2025.01.07	06:15:00	2638.90	2639.52	2637.44	2637.98	925	0	7
2025.01.07	06:30:00	2637.98	2638.73	2637.91	2638.06	509	0	7
2025.01.07	06:45:00	2638.06	2639.76	2637.95	2638.30	727	0	7
2025.01.07	07:00:00	2638.30	2639.56	2637.12	2639.39	670	0	7
2025.01.07	07:15:00	2639.39	2644.35	2639.29	2643.23	1440	0	6
2025.01.07	07:30:00	2643.23	2645.74	2642.73	2644.34	2187	0	7
2025.01.07	07:45:00	2644.34	2645.27	2643.95	2644.49	1527	0	7
2025.01.07	08:00:00	2644.49	2646.73	2644.14	2645.41	1922	0	7
2025.01.07	08:15:00	2645.41	2645.85	2643.24	2645.42	1552	0	7
2025.01.07	08:30:00	2645.42	2645.96	2642.71	2643.58	1462	0	7
2025.01.07	08:45:00	2643.58	2643.76	2639.84	2640.25	1667	0	7
2025.01.07	09:00:00	2640.25	2642.22	2639.99	2640.08	1340	0	7
2025.01.07	09:15:00	2640.08	2641.27	2639.58	2640.75	1126	0	7
2025.01.07	09:30:00	2640.76	2641.41	2638.84	2639.22	1905	0	7
2025.01.07	09:45:00	2639.25	2640.82	2638.10	2640.59	1762	0	7
2025.01.07	10:00:00	2640.59	2643.89	2640.21	2642.88	2281	0	7
2025.01.07	10:15:00	2642.88	2644.83	2642.69	2644.19	1526	0	6
2025.01.07	10:30:00	2644.19	2644.88	2643.24	2643.30	1298	0	7
2025.01.07	10:45:00	2643.31	2643.83	2640.67	2642.73	1541	0	7
2025.01.07	11:00:00	2642.73	2643.11	2640.14	2640.40	1859	0	7
2025.01.07	11:15:00	2640.40	2644.17	2640.27	2644.08	1230	0	6
2025.01.07	11:30:00	2644.08	2644.08	2641.14	2641.46	1310	0	7
2025.01.07	11:45:00	2641.44	2642.55	2640.64	2641.43	1035	0	7
2025.01.07	12:00:00	2641.43	2643.94	2641.38	2643.07	1534	0	7
2025.01.07	12:15:00	2643.07	2643.68	2642.39	2642.73	1107	0	7
2025.01.07	12:30:00	2642.74	2644.81	2642.70	2643.93	1469	0	7
2025.01.07	12:45:00	2643.93	2644.20	2642.89	2643.97	774	0	7
2025.01.07	13:00:00	2643.97	2647.03	2643.85	2644.86	1092	0	7
2025.01.07	13:15:00	2644.86	2645.55	2642.05	2645.55	1212	0	7
2025.01.07	13:30:00	2645.55	2646.80	2644.69	2646.68	1036	0	7
2025.01.07	13:45:00	2646.68	2648.69	2646.44	2648.47	1567	0	7
2025.01.07	14:00:00	2648.43	2651.40	2647.54	2648.38	2247	0	7
2025.01.07	14:15:00	2648.37	2649.39	2647.46	2648.16	1291	0	7
2025.01.07	14:30:00	2648.18	2651.75	2647.72	2649.72	1514	0	7
2025.01.07	14:45:00	2649.72	2652.76	2649.09	2651.70	1834	0	6
2025.01.07	15:00:00	2651.66	2655.08	2650.03	2654.94	3281	0	7
2025.01.07	15:15:00	2654.94	2661.07	2654.32	2660.62	3913	0	3
2025.01.07	15:30:00	2660.49	2662.03	2657.13	2661.11	3549	0	1
2025.01.07	15:45:00	2661.14	2664.26	2659.87	2662.35	3514	0	0
2025.01.07	16:00:00	2662.37	2662.82	2658.62	2658.62	2883	0	7
2025.01.07	16:15:00	2658.54	2660.69	2655.84	2660.30	2678	0	6
2025.01.07	16:30:00	2660.45	2663.06	2660.13	2661.52	3148	0	7
2025.01.07	16:45:00	2661.52	2661.74	2657.57	2658.67	2867	0	7
2025.01.07	17:00:00	2658.67	2658.67	2642.20	2648.58	4645	0	4
2025.01.07	17:15:00	2648.44	2653.57	2647.91	2651.30	4376	0	7
2025.01.07	17:30:00	2651.27	2652.05	2644.95	2647.46	3990	0	7
2025.01.07	17:45:00	2647.46	2650.98	2645.94	2647.71	3620	0	7
2025.01.07	18:00:00	2647.70	2650.15	2646.56	2648.56	3159	0	7
2025.01.07	18:15:00	2648.56	2653.72	2648.32	2650.61	2814	0	7
2025.01.07	18:30:00	2650.45	2654.89	2648.87	2654.26	3395	0	7
2025.01.07	18:45:00	2654.22	2655.68	2651.27	2651.87	2670	0	7
2025.01.07	19:00:00	2651.86	2653.90	2651.86	2652.81	2097	0	7
2025.01.07	19:15:00	2652.81	2655.50	2651.81	2654.93	2147	0	7
2025.01.07	19:30:00	2654.98	2656.07	2651.15	2651.55	1976	0	7
2025.01.07	19:45:00	2651.55	2652.95	2650.43	2652.65	2162	0	7
2025.01.07	20:00:00	2652.64	2652.74	2649.69	2650.64	2427	0	7
2025.01.07	20:15:00	2650.64	2652.52	2650.07	2650.90	2185	0	7
2025.01.07	20:30:00	2650.87	2650.97	2647.61	2648.20	1827	0	7
2025.01.07	20:45:00	2648.20	2649.42	2647.38	2649.23	1707	0	7
2025.01.07	21:00:00	2649.23	2649.89	2648.60	2649.28	1667	0	7
2025.01.07	21:15:00	2649.28	2649.33	2647.05	2647.66	1703	0	7
2025.01.07	21:30:00	2647.66	2650.14	2647.43	2649.81	1446	0	7
2025.01.07	21:45:00	2649.80	2650.49	2649.02	2649.41	1504	0	7
2025.01.07	22:00:00	2649.41	2650.04	2647.57	2649.19	1226	0	7
2025.01.07	22:15:00	2649.29	2649.44	2647.63	2648.33	1207	0	7
2025.01.07	22:30:00	2648.32	2648.56	2647.26	2647.77	1637	0	7
2025.01.07	22:45:00	2647.77	2651.55	2647.63	2650.46	1488	0	7
2025.01.07	23:00:00	2650.45	2650.53	2649.84	2649.87	353	0	7
2025.01.07	23:15:00	2649.87	2650.13	2649.68	2649.89	318	0	7
2025.01.07	23:30:00	2649.94	2650.25	2649.42	2649.51	234	0	7
2025.01.07	23:45:00	2649.51	2649.92	2647.74	2648.81	382	0	13
2025.01.08	01:00:00	2648.39	2649.22	2648.39	2649.18	509	0	7
2025.01.08	01:15:00	2649.18	2649.86	2648.30	2648.73	201	0	7
2025.01.08	01:30:00	2648.73	2649.67	2648.69	2649.35	257	0	7
2025.01.08	01:45:00	2649.35	2650.27	2648.86	2649.72	510	0	7
2025.01.08	02:00:00	2649.72	2650.10	2648.66	2649.60	516	0	7
2025.01.08	02:15:00	2649.60	2651.24	2649.60	2650.90	537	0	7
2025.01.08	02:30:00	2650.90	2651.50	2650.35	2651.05	671	0	7
2025.01.08	02:45:00	2651.05	2651.58	2650.03	2650.58	660	0	7
2025.01.08	03:00:00	2650.59	2651.00	2648.24	2648.94	2299	0	6
2025.01.08	03:15:00	2648.94	2649.14	2647.71	2648.21	1420	0	7
2025.01.08	03:30:00	2648.18	2649.82	2647.23	2648.81	1700	0	7
2025.01.08	03:45:00	2648.81	2649.01	2647.79	2648.81	1226	0	7
2025.01.08	04:00:00	2648.83	2648.84	2647.15	2648.46	988	0	7
2025.01.08	04:15:00	2648.46	2648.53	2647.29	2647.43	664	0	7
2025.01.08	04:30:00	2647.43	2648.63	2645.99	2648.49	1301	0	7
2025.01.08	04:45:00	2648.45	2650.30	2648.37	2648.87	1136	0	7
2025.01.08	05:00:00	2648.87	2648.87	2646.72	2647.10	711	0	7
2025.01.08	05:15:00	2647.10	2647.89	2646.60	2646.89	1082	0	7
2025.01.08	05:30:00	2646.89	2647.82	2645.62	2646.59	755	0	7
2025.01.08	05:45:00	2646.59	2647.46	2646.58	2646.92	668	0	7
2025.01.08	06:00:00	2646.92	2648.76	2646.75	2648.10	568	0	7
2025.01.08	06:15:00	2648.10	2648.17	2646.94	2647.63	509	0	7
2025.01.08	06:30:00	2647.63	2647.76	2646.00	2646.04	593	0	7
2025.01.08	06:45:00	2646.04	2647.04	2645.37	2647.03	708	0	7
2025.01.08	07:00:00	2647.03	2647.50	2646.72	2647.11	566	0	7
2025.01.08	07:15:00	2647.11	2649.98	2646.99	2649.12	924	0	7
2025.01.08	07:30:00	2649.12	2650.41	2648.89	2649.52	1471	0	1
2025.01.08	07:45:00	2649.53	2650.70	2649.20	2650.01	1236	0	5
2025.01.08	08:00:00	2650.00	2651.49	2648.92	2651.06	1674	0	7
2025.01.08	08:15:00	2651.07	2652.62	2650.73	2651.67	1368	0	7
2025.01.08	08:30:00	2651.73	2652.49	2650.58	2652.03	1371	0	6
2025.01.08	08:45:00	2652.03	2653.06	2651.53	2652.23	1322	0	5
2025.01.08	09:00:00	2652.23	2654.48	2651.89	2653.80	1420	0	6
2025.01.08	09:15:00	2653.80	2654.22	2652.35	2652.98	937	0	1
2025.01.08	09:30:00	2652.98	2653.60	2651.71	2651.89	1294	0	3
2025.01.08	09:45:00	2651.89	2652.79	2651.66	2652.66	1262	0	5
2025.01.08	10:00:00	2652.66	2652.98	2650.48	2651.23	1463	0	7
2025.01.08	10:15:00	2651.23	2652.65	2649.64	2650.44	1525	0	6
2025.01.08	10:30:00	2650.44	2653.84	2650.02	2652.85	1543	0	7
2025.01.08	10:45:00	2652.79	2652.98	2650.93	2652.04	1304	0	7
2025.01.08	11:00:00	2652.04	2655.06	2651.83	2653.56	1657	0	7
2025.01.08	11:15:00	2653.56	2654.20	2652.82	2653.73	1269	0	7
2025.01.08	11:30:00	2653.73	2654.87	2653.21	2654.08	1349	0	7
2025.01.08	11:45:00	2654.08	2654.21	2652.53	2653.67	1031	0	7
2025.01.08	12:00:00	2653.67	2654.33	2652.76	2653.29	1146	0	7
2025.01.08	12:15:00	2653.36	2654.54	2652.64	2654.51	890	0	7
2025.01.08	12:30:00	2654.51	2655.14	2653.49	2654.80	1564	0	7
2025.01.08	12:45:00	2654.77	2655.08	2653.15	2653.16	1149	0	7
2025.01.08	13:00:00	2653.16	2653.17	2650.91	2651.59	1198	0	7
2025.01.08	13:15:00	2651.59	2652.23	2648.80	2649.05	1548	0	7
2025.01.08	13:30:00	2649.06	2650.02	2647.65	2649.84	2564	0	7
2025.01.08	13:45:00	2649.84	2651.23	2649.27	2650.83	2132	0	7
2025.01.08	14:00:00	2650.83	2651.15	2649.48	2649.72	1565	0	6
2025.01.08	14:15:00	2649.72	2649.74	2645.89	2647.68	1944	0	7
2025.01.08	14:30:00	2647.68	2650.85	2647.20	2650.40	1634	0	1
2025.01.08	14:45:00	2650.40	2652.43	2650.32	2652.07	1824	0	5
2025.01.08	15:00:00	2652.05	2657.97	2651.79	2655.50	3125	0	1
2025.01.08	15:15:00	2655.50	2659.35	2652.98	2655.21	3037	0	4
2025.01.08	15:30:00	2655.21	2658.07	2652.61	2657.79	3462	0	6
2025.01.08	15:45:00	2657.79	2660.36	2656.44	2660.21	3103	0	7
2025.01.08	16:00:00	2660.21	2664.48	2660.00	2662.35	3669	0	0
2025.01.08	16:15:00	2662.35	2663.42	2660.59	2662.74	2792	0	7
2025.01.08	16:30:00	2662.73	2667.58	2662.46	2665.45	3581	0	7
